Time,Latitude,Longitude,Altitude,Relative Altitude,Heading,State
BREAK,2025-04-29 10:40:33.181699,,,,,
1746136883.0535636,39.0185579,-104.8932537,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136883.09484,39.0185579,-104.8932537,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136883.1155736,39.0185579,-104.8932537,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136883.1774106,39.0185579,-104.8932537,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136883.198242,39.0185579,-104.8932537,2165.07,4.99,19.29,DiscoStates.LOCATE
1746136883.219439,39.0185579,-104.8932537,2165.07,4.99,19.29,DiscoStates.LOCATE
1746136883.2812943,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136883.3020759,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136883.3229334,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136883.3436887,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136883.4257808,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136883.446496,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136883.4673045,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136883.4880693,39.0185579,-104.8932537,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136883.5497282,39.0185579,-104.8932537,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136883.570495,39.0185579,-104.8932537,2165.07,4.99,19.29,DiscoStates.LOCATE
1746136883.5912294,39.0185579,-104.8932537,2165.07,4.99,19.29,DiscoStates.LOCATE
1746136883.6527784,39.0185579,-104.8932537,2165.06,4.988,19.29,DiscoStates.LOCATE
1746136883.6736217,39.0185579,-104.8932537,2165.06,4.988,19.29,DiscoStates.LOCATE
1746136883.7150097,39.0185579,-104.8932537,2165.06,4.988,19.29,DiscoStates.LOCATE
1746136883.7357352,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136883.7767663,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136883.7973478,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136883.8388162,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136883.900411,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136883.9212298,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136883.9419923,39.0185579,-104.8932537,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136883.9627335,39.0185579,-104.8932537,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136884.0242386,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136884.0450537,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136884.0864236,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136884.1071298,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136884.168961,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136884.1897361,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136884.2104328,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136884.2312484,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136884.2935686,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136884.3353715,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136884.3562636,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136884.397556,39.0185579,-104.8932537,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136884.4184213,39.0185579,-104.8932537,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136884.4599147,39.0185579,-104.8932537,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136884.4806426,39.0185579,-104.8932537,2165.06,4.988,19.29,DiscoStates.LOCATE
1746136884.5422223,39.0185579,-104.8932537,2165.06,4.988,19.29,DiscoStates.LOCATE
1746136884.5630035,39.0185579,-104.8932537,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136884.5836914,39.0185579,-104.8932537,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136884.6452081,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136884.6660602,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136884.6868758,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136884.7076514,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136884.7896583,39.0185579,-104.8932537,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136884.8104103,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136884.83123,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136884.8520331,39.0185579,-104.8932537,2165.06,4.988,19.29,DiscoStates.LOCATE
1746136884.9136508,39.0185579,-104.8932537,2165.06,4.988,19.29,DiscoStates.LOCATE
1746136884.9342985,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136884.9550836,39.0185579,-104.8932537,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136885.016763,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136885.0376005,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136885.078806,39.0185579,-104.8932537,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136885.0995438,39.0185579,-104.8932536,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136885.1407487,39.0185579,-104.8932536,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136885.164267,39.0185579,-104.8932536,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136885.2055037,39.0185579,-104.8932536,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136885.267001,39.0185579,-104.8932536,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136885.2877114,39.0185579,-104.8932536,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136885.308319,39.0185579,-104.8932536,2165.06,4.988,19.29,DiscoStates.LOCATE
1746136885.32918,39.0185579,-104.8932536,2165.06,4.988,19.29,DiscoStates.LOCATE
1746136885.3908281,39.0185579,-104.8932536,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136885.41165,39.0185579,-104.8932536,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136885.4529407,39.0185579,-104.8932536,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136885.4738069,39.0185579,-104.8932536,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136885.535469,39.0185579,-104.8932536,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136885.5562396,39.0185578,-104.8932536,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136885.5770154,39.0185578,-104.8932536,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136885.5977721,39.0185578,-104.8932536,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136885.6593797,39.0185578,-104.8932536,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136885.7004738,39.0185578,-104.8932536,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136885.7212508,39.0185578,-104.8932536,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136885.7624753,39.0185577,-104.8932536,2165.07,4.99,19.29,DiscoStates.LOCATE
1746136885.7833464,39.0185577,-104.8932536,2165.07,4.99,19.29,DiscoStates.LOCATE
1746136885.8249,39.0185577,-104.8932536,2165.07,4.99,19.29,DiscoStates.LOCATE
1746136885.8457487,39.0185577,-104.8932536,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136885.9076254,39.0185577,-104.8932536,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136885.928375,39.0185577,-104.8932536,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136885.949204,39.0185577,-104.8932536,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136886.0110564,39.0185577,-104.8932536,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.0318646,39.0185577,-104.8932536,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.0526164,39.0185577,-104.8932536,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.073438,39.0185577,-104.8932536,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.155768,39.0185577,-104.8932536,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.1766446,39.0185577,-104.8932535,2165.06,4.989,19.29,DiscoStates.LOCATE
1746136886.197436,39.0185577,-104.8932535,2165.06,4.989,19.29,DiscoStates.LOCATE
1746136886.2182221,39.0185577,-104.8932535,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136886.2798452,39.0185577,-104.8932535,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136886.3005588,39.0185577,-104.8932535,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136886.3212788,39.0185577,-104.8932535,2165.07,4.991,19.29,DiscoStates.LOCATE
1746136886.3829813,39.0185577,-104.8932535,2165.06,4.989,19.29,DiscoStates.LOCATE
1746136886.403847,39.0185577,-104.8932535,2165.06,4.989,19.29,DiscoStates.LOCATE
1746136886.445287,39.0185577,-104.8932535,2165.06,4.989,19.29,DiscoStates.LOCATE
1746136886.4660623,39.0185577,-104.8932535,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136886.507614,39.0185577,-104.8932535,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.52841,39.0185577,-104.8932535,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.570176,39.0185577,-104.8932535,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.6321588,39.0185577,-104.8932535,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136886.6530883,39.0185577,-104.8932535,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136886.6738608,39.0185577,-104.8932534,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136886.6946614,39.0185577,-104.8932534,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136886.7564247,39.0185576,-104.8932534,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136886.777365,39.0185576,-104.8932534,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136886.818759,39.0185576,-104.8932534,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136886.8393648,39.0185576,-104.8932534,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.9009225,39.0185576,-104.8932534,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136886.9217498,39.0185576,-104.8932535,2165.06,4.989,19.29,DiscoStates.LOCATE
1746136886.9425232,39.0185576,-104.8932535,2165.06,4.989,19.29,DiscoStates.LOCATE
1746136886.9632971,39.0185576,-104.8932535,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136887.024957,39.0185576,-104.8932535,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136887.0662649,39.0185576,-104.8932535,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136887.086949,39.0185576,-104.8932535,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136887.1281557,39.0185576,-104.8932535,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136887.1490192,39.0185576,-104.8932535,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136887.1906147,39.0185576,-104.8932535,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136887.2114675,39.0185576,-104.8932535,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136887.2730632,39.0185576,-104.8932535,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136887.2941124,39.0185576,-104.8932534,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136887.3359697,39.0185576,-104.8932534,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136887.356846,39.0185576,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136887.418398,39.0185576,-104.8932534,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136887.439292,39.0185576,-104.8932534,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136887.480456,39.0185576,-104.8932534,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136887.5217307,39.0185576,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136887.5627697,39.0185576,-104.8932534,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136887.5833676,39.0185576,-104.8932534,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136887.6452076,39.0185576,-104.8932534,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136887.6660311,39.0185576,-104.8932534,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136887.707305,39.0185576,-104.8932534,2165.06,4.989,19.3,DiscoStates.LOCATE
1746136887.7484055,39.0185576,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136887.789315,39.0185576,-104.8932534,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136887.8101544,39.0185576,-104.8932534,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136887.8722596,39.0185576,-104.8932534,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136887.8930993,39.0185575,-104.8932534,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136887.9342585,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136887.9755692,39.0185575,-104.8932534,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136888.0167413,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136888.0377014,39.0185575,-104.8932534,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136888.0787385,39.0185575,-104.8932534,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136888.1776676,39.0185575,-104.8932534,2165.06,4.988,19.3,DiscoStates.LOCATE
1746136888.7404344,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136889.185711,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136889.7693248,39.0185575,-104.8932534,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136890.1995666,39.0185575,-104.8932534,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136890.7639518,39.0185575,-104.8932533,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136891.20576,39.0185575,-104.8932533,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136891.8219235,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136892.2057927,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136892.8327265,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136893.220817,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136893.844515,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136894.2613087,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136894.8564637,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136895.2699807,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136895.8570163,39.0185575,-104.8932534,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136896.2763405,39.0185575,-104.8932534,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136896.8671532,39.0185575,-104.8932534,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136897.278803,39.0185575,-104.8932534,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136897.8799887,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136898.281185,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136898.9225512,39.0185575,-104.8932534,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136899.3123975,39.0185575,-104.8932534,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136899.9660068,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136900.300565,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136900.959227,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136901.3177574,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136901.9942086,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136902.3231134,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136903.0290785,39.0185575,-104.8932533,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136903.3220665,39.0185575,-104.8932533,2165.07,4.99,19.3,DiscoStates.LOCATE
1746136904.0206037,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136904.352118,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136905.042661,39.0185575,-104.8932533,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136905.373418,39.0185575,-104.8932533,2165.07,4.991,19.3,DiscoStates.LOCATE
1746136906.074577,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136906.376496,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136907.0913646,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136907.398425,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136908.0907586,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136908.4262662,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136909.0974786,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136909.448195,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136910.1017842,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136910.4741962,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136911.1016622,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136911.4876332,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136912.106679,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136912.509242,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136913.1210938,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136913.5148897,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136914.1418338,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136914.5346353,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136915.1821346,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136915.5476446,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136916.2508502,39.0185575,-104.8932533,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136916.5528953,39.0185575,-104.8932533,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136917.2860148,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136917.5686648,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136918.2695084,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136918.5758424,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136919.288893,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136919.5908828,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136920.3252501,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136920.6273475,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136921.349578,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136921.6287591,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136922.3527522,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136922.6344972,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136923.3378282,39.0185575,-104.8932534,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136923.674119,39.0185575,-104.8932534,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136924.345868,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136924.718399,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136925.3694057,39.0185575,-104.8932534,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136925.7417278,39.0185575,-104.8932534,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136926.3723946,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136926.751823,39.0185575,-104.8932534,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136927.4027936,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136927.775051,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136928.4020677,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136928.7809243,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136929.4190283,39.0185575,-104.8932533,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136929.792795,39.0185575,-104.8932533,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136930.4242735,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136930.7967913,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136931.4295008,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136931.801786,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136932.4498086,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136932.8016114,39.0185575,-104.8932533,2165.06,4.989,19.31,DiscoStates.LOCATE
1746136933.4481745,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136933.8233624,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136934.477569,39.0185575,-104.8932533,2165.07,4.99,19.32,DiscoStates.LOCATE
1746136934.850032,39.0185575,-104.8932533,2165.07,4.99,19.32,DiscoStates.LOCATE
1746136935.492718,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136935.8652143,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136936.5189745,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136936.8913715,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136937.5309262,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136937.90807,39.0185575,-104.8932533,2165.06,4.988,19.31,DiscoStates.LOCATE
1746136938.5415924,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136938.9181743,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136939.5671437,39.0185575,-104.8932533,2165.06,4.989,19.32,DiscoStates.LOCATE
1746136939.9394267,39.0185575,-104.8932533,2165.06,4.989,19.32,DiscoStates.LOCATE
1746136940.5646708,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136940.936897,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136941.5881774,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136941.9316783,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136942.585643,39.0185575,-104.8932533,2165.07,4.99,19.32,DiscoStates.LOCATE
1746136942.9377713,39.0185575,-104.8932533,2165.07,4.99,19.32,DiscoStates.LOCATE
1746136943.5952694,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136943.9677176,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136944.6067033,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136944.9684432,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136945.6197371,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136945.9607363,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136946.6418831,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136946.9911475,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136947.6556158,39.0185575,-104.8932533,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136948.0017989,39.0185575,-104.8932533,2165.07,4.99,19.31,DiscoStates.LOCATE
1746136948.6556513,39.0185575,-104.8932534,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136949.0120606,39.0185575,-104.8932534,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136949.6483889,39.0185575,-104.8932534,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136950.0618777,39.0185575,-104.8932534,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136950.6654966,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136951.110016,39.0185575,-104.8932534,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136951.6697817,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136952.1290455,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136952.6849637,39.0185575,-104.8932533,2165.06,4.989,19.32,DiscoStates.LOCATE
1746136953.1395133,39.0185575,-104.8932533,2165.06,4.989,19.32,DiscoStates.LOCATE
1746136953.6997707,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136954.1774201,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136954.7089076,39.0185575,-104.8932533,2165.06,4.989,19.32,DiscoStates.LOCATE
1746136955.1970842,39.0185575,-104.8932533,2165.06,4.989,19.32,DiscoStates.LOCATE
1746136955.7301817,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136956.188461,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136956.7215838,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136957.208936,39.0185575,-104.8932533,2165.07,4.991,19.31,DiscoStates.LOCATE
1746136957.7424436,39.0185575,-104.8932533,2165.07,4.99,19.32,DiscoStates.LOCATE
1746136958.1968143,39.0185575,-104.8932533,2165.07,4.99,19.32,DiscoStates.LOCATE
1746136958.7595768,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136959.2345564,39.0185575,-104.8932533,2165.06,4.988,19.32,DiscoStates.LOCATE
1746136959.7654858,39.0185575,-104.8932533,2165.06,4.989,19.32,DiscoStates.LOCATE
1746136960.2222598,39.0185575,-104.8932533,2165.06,4.989,19.32,DiscoStates.LOCATE
1746136960.7767792,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
1746136961.2294393,39.0185575,-104.8932533,2165.07,4.991,19.32,DiscoStates.LOCATE
