BREAK,2025-04-09 07:25:06.392283,,,,
Time,Latitude,Longitude,Altitude,Relative Altitude,Heading
BREAK,2025-04-09 07:25:36.607400,,,,
BREAK,2025-04-09 07:25:47.900664,,,,
1744205758.5875587,39.017306,-104.8924711,2171.07,10.99,265.97
1744205759.582449,39.017306,-104.8924711,2171.07,10.99,265.97
1744205759.6030834,39.0173059,-104.8924711,2171.06,10.989,275.96
1744205760.604683,39.0173059,-104.8924712,2171.06,10.988,285.97
1744205760.6251967,39.0173059,-104.8924712,2171.06,10.988,285.97
1744205761.5940962,39.0173059,-104.8924713,2171.07,10.99,295.96
1744205761.6148121,39.0173059,-104.8924713,2171.07,10.99,295.96
1744205762.6230907,39.0173059,-104.8924713,2171.07,10.99,295.96
1744205762.6442404,39.0173059,-104.8924714,2171.07,10.99,305.98
1744205763.6286979,39.0173059,-104.8924714,2171.07,10.99,305.98
1744205763.6702569,39.017306,-104.8924714,2171.07,10.99,320.98
1744205764.651643,39.017306,-104.8924714,2171.07,10.99,320.98
1744205764.6769946,39.017306,-104.8924715,2171.07,10.99,330.98
1744205765.6439102,39.017306,-104.8924715,2171.07,10.99,330.98
1744205765.6959634,39.017306,-104.8924715,2171.06,10.988,340.98
1744205766.658199,39.017306,-104.8924715,2171.06,10.988,340.98
1744205766.7038891,39.017306,-104.8924715,2171.06,10.989,350.98
1744205767.6932142,39.017306,-104.8924715,2171.06,10.989,350.98
1744205767.7173336,39.0173061,-104.8924715,2171.07,10.99,0.97
1744205768.743834,39.0173061,-104.8924715,2171.07,10.99,10.97
1744205768.764452,39.0173061,-104.8924715,2171.07,10.99,10.97
1744205769.736248,39.0173061,-104.8924715,2171.07,10.99,10.97
1744205769.7569437,39.0173062,-104.8924715,2171.07,10.99,20.95
1744205770.7540596,39.0173062,-104.8924715,2171.07,10.99,30.97
1744205770.7899814,39.0173062,-104.8924715,2171.07,10.99,30.97
1744205771.7569208,39.0173062,-104.8924714,2171.06,10.988,40.95
1744205771.804064,39.0173062,-104.8924714,2171.06,10.988,40.95
1744205772.763637,39.0173062,-104.8924714,2171.06,10.989,50.97
1744205772.8180351,39.0173062,-104.8924714,2171.06,10.989,50.97
1744205773.7833326,39.0173063,-104.8924714,2171.07,10.99,60.95
1744205773.8274107,39.0173063,-104.8924714,2171.07,10.99,60.95
1744205774.782974,39.0173063,-104.8924713,2171.07,10.99,70.96
1744205774.8383574,39.0173063,-104.8924713,2171.07,10.99,70.96
1744205775.8200204,39.0173064,-104.8924713,2171.07,10.99,80.95
1744205775.8452663,39.0173064,-104.8924713,2171.07,10.99,80.95
1744205776.8353407,39.0173064,-104.8924712,2171.07,10.99,90.96
1744205776.8561034,39.0173064,-104.8924712,2171.07,10.99,90.96
1744205777.8342302,39.0173064,-104.8924712,2171.06,10.989,100.96
1744205777.858899,39.0173064,-104.8924712,2171.06,10.989,100.96
1744205778.8423078,39.0173063,-104.8924711,2171.06,10.988,110.96
1744205778.8629391,39.0173063,-104.8924711,2171.06,10.988,110.96
1744205779.8557224,39.0173063,-104.8924711,2171.07,10.99,120.96
1744205779.8791032,39.0173063,-104.8924711,2171.07,10.99,120.96
1744205780.8683085,39.0173063,-104.892471,2171.07,10.99,130.96
1744205780.8890316,39.0173063,-104.892471,2171.07,10.99,130.96
1744205781.8806355,39.0173063,-104.892471,2171.07,10.99,140.96
1744205781.9011889,39.0173063,-104.892471,2171.07,10.99,140.96
1744205782.884998,39.0173063,-104.892471,2171.07,10.99,140.96
1744205782.90564,39.0173063,-104.892471,2171.07,10.99,150.96
1744205783.9029064,39.0173063,-104.892471,2171.07,10.99,150.96
1744205783.9235094,39.0173062,-104.892471,2171.07,10.99,160.96
1744205784.8952496,39.0173062,-104.892471,2171.07,10.99,160.96
1744205784.9250183,39.0173062,-104.892471,2171.07,10.99,170.96
1744205785.9025867,39.0173062,-104.892471,2171.07,10.99,170.96
1744205785.9625385,39.0173062,-104.8924709,2171.07,10.99,180.97
1744205786.9050238,39.0173062,-104.8924709,2171.07,10.99,180.97
1744205787.0030105,39.0173061,-104.8924709,2171.06,10.988,190.98
1744205787.9373448,39.0173061,-104.8924709,2171.06,10.988,190.98
1744205788.0284388,39.0173061,-104.8924709,2171.06,10.989,200.97
1744205788.9605677,39.0173061,-104.8924709,2171.06,10.989,200.97
1744205789.0515413,39.017306,-104.8924709,2171.07,10.99,210.97
1744205789.985936,39.017306,-104.8924709,2171.07,10.99,210.97
1744205790.0794058,39.017306,-104.8924709,2171.07,10.99,220.97
1744205791.016495,39.017306,-104.8924709,2171.07,10.99,220.97
1744205791.0869906,39.017306,-104.892471,2171.07,10.99,230.98
1744205792.058093,39.017306,-104.892471,2171.07,10.99,230.98
1744205792.087952,39.017306,-104.892471,2171.07,10.99,240.98
1744205793.0770502,39.017306,-104.892471,2171.07,10.99,240.98
1744205793.0976582,39.017306,-104.8924711,2171.06,10.989,250.97
1744205794.0892508,39.017306,-104.8924711,2171.06,10.989,250.97
1744205794.1121175,39.017306,-104.8924711,2171.06,10.988,260.97
1744205795.0911202,39.017306,-104.8924711,2171.06,10.988,260.97
1744205795.1262596,39.0173059,-104.8924711,2171.07,10.99,275.97
1744205796.0979373,39.0173059,-104.8924711,2171.07,10.99,275.97
1744205796.188892,39.0173059,-104.8924712,2171.07,10.99,285.97
1744205797.106295,39.0173059,-104.8924712,2171.07,10.99,285.97
1744205797.2094054,39.0173059,-104.8924713,2171.07,10.99,295.97
1744205798.1152623,39.0173059,-104.8924713,2171.07,10.99,295.97
1744205798.2768152,39.0173059,-104.8924714,2171.07,10.99,305.98
1744205799.1173453,39.0173059,-104.8924714,2171.07,10.99,305.98
1744205799.2667446,39.0173059,-104.8924714,2171.06,10.988,315.97
1744205800.1330345,39.0173059,-104.8924714,2171.06,10.988,315.97
1744205800.2697759,39.017306,-104.8924714,2171.06,10.989,325.98
1744205801.1625202,39.017306,-104.8924714,2171.06,10.989,325.98
1744205801.3088324,39.017306,-104.8924715,2171.07,10.99,335.98
1744205802.1743114,39.017306,-104.8924715,2171.07,10.99,335.98
1744205802.3357728,39.017306,-104.8924715,2171.07,10.99,345.98
1744205803.33362,39.0173061,-104.8924715,2171.07,10.99,355.98
1744205804.2276995,39.0173061,-104.8924715,2171.07,10.99,355.98
1744205804.353934,39.0173061,-104.8924715,2171.07,10.99,5.97
1744205805.2460015,39.0173061,-104.8924715,2171.07,10.99,5.97
1744205805.3802173,39.0173061,-104.8924715,2171.07,10.99,15.97
1744205806.2772133,39.0173061,-104.8924715,2171.07,10.99,15.97
1744205806.3945928,39.0173062,-104.8924715,2171.06,10.989,25.97
1744205807.3010273,39.0173062,-104.8924715,2171.06,10.989,25.97
1744205807.4104843,39.0173062,-104.8924715,2171.06,10.988,35.95
1744205808.3231454,39.0173062,-104.8924715,2171.06,10.988,35.95
1744205808.4244075,39.0173062,-104.8924714,2171.07,10.99,45.97
1744205809.3305593,39.0173062,-104.8924714,2171.07,10.99,45.97
1744205809.4376576,39.0173063,-104.8924714,2171.07,10.99,55.95
1744205810.3442562,39.0173063,-104.8924714,2171.07,10.99,55.95
1744205810.4509635,39.0173063,-104.8924713,2171.07,10.99,65.97
1744205811.3496718,39.0173063,-104.8924713,2171.07,10.99,65.97
1744205811.4771686,39.0173064,-104.8924713,2171.07,10.99,75.95
1744205812.3631904,39.0173064,-104.8924713,2171.07,10.99,75.95
1744205812.4777708,39.0173064,-104.8924713,2171.06,10.989,85.96
1744205813.3650742,39.0173064,-104.8924713,2171.06,10.989,85.96
1744205813.5304604,39.0173064,-104.8924712,2171.06,10.988,95.96
1744205814.3714666,39.0173064,-104.8924712,2171.06,10.988,95.96
1744205815.3791819,39.0173064,-104.8924712,2171.06,10.988,95.96
1744205815.5406275,39.0173063,-104.8924711,2171.07,10.99,115.96
1744205816.384938,39.0173063,-104.8924711,2171.07,10.99,115.96
1744205816.549005,39.0173063,-104.8924711,2171.07,10.99,125.96
1744205817.4068062,39.0173063,-104.8924711,2171.07,10.99,125.96
1744205817.5833123,39.0173063,-104.892471,2171.07,10.99,135.96
1744205818.4093614,39.0173063,-104.892471,2171.07,10.99,135.96
1744205818.5896847,39.0173063,-104.892471,2171.06,10.989,145.96
1744205819.439369,39.0173063,-104.892471,2171.06,10.989,145.96
1744205819.623107,39.0173062,-104.892471,2171.06,10.988,155.95
1744205820.4538138,39.0173062,-104.892471,2171.06,10.988,155.95
1744205820.6465886,39.0173062,-104.892471,2171.07,10.99,165.96
1744205821.4915535,39.0173062,-104.892471,2171.07,10.99,165.96
1744205821.654721,39.0173062,-104.8924709,2171.07,10.99,180.95
1744205822.522113,39.0173062,-104.8924709,2171.07,10.99,180.95
1744205822.6977222,39.0173061,-104.8924709,2171.07,10.99,190.97
1744205823.520262,39.0173061,-104.8924709,2171.07,10.99,190.97
1744205823.725249,39.0173061,-104.8924709,2171.06,10.988,200.95
1744205824.5366006,39.0173061,-104.8924709,2171.06,10.988,200.95
1744205824.7316759,39.017306,-104.8924709,2171.06,10.988,210.97
1744205825.5487788,39.017306,-104.8924709,2171.06,10.988,210.97
1744205825.758468,39.017306,-104.8924709,2171.47,11.393,211.29
1744205826.552959,39.017306,-104.8924709,2171.47,11.393,211.29
1744205827.5634952,39.017306,-104.8924709,2171.47,11.393,211.29
1744205827.833211,39.017306,-104.892471,2175.33,15.255,211.27
1744205828.5813222,39.017306,-104.892471,2175.33,15.255,211.27
1744205828.8338034,39.0173059,-104.892471,2177.87,17.797,211.23
1744205829.5941315,39.0173059,-104.892471,2177.87,17.797,211.23
1744205829.858026,39.0173059,-104.892471,2180.36,20.288,211.19
1744205830.6037269,39.0173059,-104.892471,2180.36,20.288,211.19
1744205830.8889353,39.0173059,-104.892471,2182.85,22.775,211.16
1744205831.609976,39.0173059,-104.892471,2182.85,22.775,211.16
1744205831.9119809,39.0173058,-104.8924711,2185.34,25.262,211.13
1744205832.636447,39.0173058,-104.8924711,2185.34,25.262,211.13
1744205832.9230914,39.0173058,-104.8924711,2187.84,27.761,211.1
1744205833.6339724,39.0173058,-104.8924711,2187.84,27.761,211.1
1744205833.936263,39.0173058,-104.8924711,2190.33,30.258,211.07
1744205834.6546624,39.0173058,-104.8924711,2190.33,30.258,211.07
1744205834.9353774,39.0173058,-104.8924711,2192.83,32.758,211.04
1744205835.6995792,39.0173058,-104.8924711,2192.83,32.758,211.04
1744205835.9613593,39.0173058,-104.8924711,2195.33,35.255,211.01
1744205836.7005346,39.0173058,-104.8924711,2195.33,35.255,211.01
1744205836.9758108,39.0173058,-104.8924711,2197.83,37.756,210.99
1744205837.7065854,39.0173058,-104.8924711,2197.83,37.756,210.99
1744205838.009249,39.0173058,-104.8924711,2200.33,40.258,210.97
1744205838.7218587,39.0173058,-104.8924711,2200.33,40.258,210.97
1744205839.008355,39.0173059,-104.8924712,2202.83,42.756,210.95
1744205839.7325683,39.0173059,-104.8924712,2202.83,42.756,210.95
1744205840.0351706,39.0173059,-104.8924712,2205.33,45.252,210.93
1744205840.7442605,39.0173059,-104.8924712,2205.33,45.252,210.93
1744205841.0467806,39.0173059,-104.8924712,2207.82,47.748,210.91
1744205841.769872,39.0173059,-104.8924712,2207.82,47.748,210.91
1744205842.0703387,39.0173059,-104.8924712,2210.31,50.234,210.89
1744205842.8145316,39.0173059,-104.8924712,2210.31,50.234,210.89
1744205843.0729795,39.017306,-104.8924712,2212.81,52.734,210.88
1744205843.8247333,39.017306,-104.8924712,2212.81,52.734,210.88
1744205844.0754464,39.017306,-104.8924712,2215.31,55.235,210.86
1744205844.8384156,39.017306,-104.8924712,2215.31,55.235,210.86
1744205845.0948782,39.017306,-104.8924712,2217.81,57.734,210.85
1744205845.8411129,39.017306,-104.8924712,2217.81,57.734,210.85
1744205846.090528,39.017306,-104.8924712,2220.31,60.237,210.83
1744205846.8453128,39.017306,-104.8924712,2220.31,60.237,210.83
1744205847.1045508,39.017306,-104.8924712,2222.82,62.74,210.82
1744205847.8796608,39.017306,-104.8924712,2222.82,62.74,210.82
1744205848.0990891,39.017306,-104.8924712,2225.32,65.245,210.82
1744205848.8839755,39.017306,-104.8924712,2225.32,65.245,210.82
1744205849.1159308,39.017306,-104.8924712,2227.82,67.74,210.8
1744205849.8963842,39.017306,-104.8924712,2227.82,67.74,210.8
1744205850.1278858,39.017306,-104.8924712,2230.31,70.232,210.79
1744205850.9342394,39.017306,-104.8924712,2230.31,70.232,210.79
1744205851.1188571,39.0173061,-104.8924712,2232.8,72.725,210.78
1744205851.946937,39.0173061,-104.8924712,2232.8,72.725,210.78
1744205852.1323464,39.0173061,-104.8924712,2236.56,76.481,210.77
1744205852.9732244,39.0173061,-104.8924712,2236.56,76.481,210.77
1744205853.1459475,39.0173061,-104.8924712,2239.06,78.983,210.76
1744205853.9747264,39.0173061,-104.8924712,2239.06,78.983,210.76
1744205854.1445856,39.0173061,-104.8924712,2241.56,81.484,210.76
1744205855.020034,39.0173061,-104.8924712,2241.56,81.484,210.76
1744205855.1520162,39.0173061,-104.8924712,2244.07,83.992,210.75
1744205856.0287368,39.0173061,-104.8924712,2244.07,83.992,210.75
1744205856.1900403,39.0173061,-104.8924712,2246.57,86.493,210.75
1744205857.042851,39.0173061,-104.8924712,2246.57,86.493,210.75
1744205857.204398,39.0173061,-104.8924712,2249.07,88.993,210.74
1744205858.0606039,39.0173061,-104.8924712,2249.07,88.993,210.74
1744205858.2247365,39.0173062,-104.8924712,2251.57,91.49,210.72
1744205859.0541823,39.0173062,-104.8924712,2251.57,91.49,210.72
1744205859.2858305,39.0173062,-104.8924712,2254.05,93.978,210.73
1744205860.0581756,39.0173062,-104.8924712,2254.05,93.978,210.73
1744205860.2917364,39.0173062,-104.8924712,2256.56,96.479,210.72
1744205861.0637312,39.0173062,-104.8924712,2256.56,96.479,210.72
1744205861.3032866,39.0173062,-104.8924712,2259.06,98.981,210.72
1744205862.094986,39.0173062,-104.8924712,2259.06,98.981,210.72
1744205862.3266685,39.0173062,-104.8924712,2261.56,101.489,210.71
1744205863.0973387,39.0173062,-104.8924712,2261.56,101.489,210.71
1744205863.3318598,39.0173062,-104.8924712,2264.07,103.992,210.71
1744205864.1229985,39.0173062,-104.8924712,2264.07,103.992,210.71
1744205864.3549185,39.0173062,-104.8924712,2266.57,106.499,210.71
1744205865.1277483,39.0173062,-104.8924712,2266.57,106.499,210.71
1744205865.359406,39.0173062,-104.8924712,2269.08,109.002,210.7
1744205866.126131,39.0173062,-104.8924712,2269.08,109.002,210.7
1744205866.3816323,39.0173062,-104.8924712,2271.58,111.503,210.7
1744205867.1489267,39.0173062,-104.8924712,2271.58,111.503,210.7
1744205867.3913572,39.0173062,-104.8924712,2274.07,113.997,210.7
1744205868.157278,39.0173062,-104.8924712,2274.07,113.997,210.7
1744205868.4156654,39.0173062,-104.8924712,2276.57,116.491,210.7
1744205869.1657476,39.0173062,-104.8924712,2276.57,116.491,210.7
1744205869.4275894,39.0173062,-104.8924712,2279.07,118.993,210.69
1744205870.1753979,39.0173062,-104.8924712,2279.07,118.993,210.69
1744205870.4254556,39.0173062,-104.8924712,2281.57,121.497,210.69
1744205871.1833475,39.0173062,-104.8924712,2281.57,121.497,210.69
1744205871.434047,39.0173063,-104.8924712,2284.07,123.999,210.69
1744205872.1939235,39.0173063,-104.8924712,2284.07,123.999,210.69
1744205872.4619005,39.0173063,-104.8924712,2286.58,126.507,210.69
1744205873.2019553,39.0173063,-104.8924712,2286.58,126.507,210.69
1744205873.486112,39.0173063,-104.8924712,2289.09,129.013,210.68
1744205874.225,39.0173063,-104.8924712,2289.09,129.013,210.68
1744205874.4880385,39.0173063,-104.8924712,2291.59,131.513,210.68
1744205875.2245426,39.0173063,-104.8924712,2291.59,131.513,210.68
1744205875.4932415,39.0173063,-104.8924712,2294.09,134.012,210.68
1744205876.2378259,39.0173063,-104.8924712,2294.09,134.012,210.68
1744205876.5002916,39.0173063,-104.8924712,2296.59,136.511,210.68
1744205877.2572446,39.0173063,-104.8924712,2296.59,136.511,210.68
1744205877.5056162,39.0173063,-104.8924712,2299.07,138.999,210.68
1744205878.2455869,39.0173063,-104.8924712,2299.07,138.999,210.68
1744205878.5073442,39.0173063,-104.8924712,2301.58,141.5,210.67
1744205879.2673416,39.0173063,-104.8924712,2301.58,141.5,210.67
1744205879.5313723,39.0173063,-104.8924712,2304.08,144.004,210.67
1744205880.2675571,39.0173063,-104.8924712,2304.08,144.004,210.67
1744205880.5468585,39.0173063,-104.8924712,2306.59,146.511,210.67
1744205881.2818813,39.0173063,-104.8924712,2306.59,146.511,210.67
1744205881.55185,39.0173063,-104.8924712,2309.09,149.019,210.66
1744205882.2882216,39.0173063,-104.8924712,2309.09,149.019,210.66
1744205882.5666754,39.0173063,-104.8924712,2311.6,151.522,210.67
1744205883.3110137,39.0173063,-104.8924712,2311.6,151.522,210.67
1744205883.5786493,39.0173063,-104.8924712,2314.1,154.02,210.67
1744205884.3406224,39.0173063,-104.8924712,2314.1,154.02,210.67
1744205884.5836837,39.0173063,-104.8924712,2316.59,156.517,210.67
1744205885.3575485,39.0173063,-104.8924712,2316.59,156.517,210.67
1744205885.5972772,39.0173063,-104.8924712,2319.09,159.011,210.67
1744205886.3751626,39.0173063,-104.8924712,2319.09,159.011,210.67
1744205886.6109927,39.0173063,-104.8924712,2321.58,161.505,210.67
1744205887.381674,39.0173063,-104.8924712,2321.58,161.505,210.67
1744205887.6357517,39.0173063,-104.8924712,2324.09,164.013,210.67
1744205888.38791,39.0173063,-104.8924712,2324.09,164.013,210.67
1744205888.641419,39.0173063,-104.8924712,2326.59,166.516,210.67
1744205889.3890715,39.0173063,-104.8924712,2326.59,166.516,210.67
1744205889.670256,39.0173063,-104.8924712,2330.35,170.271,210.66
1744205890.411081,39.0173063,-104.8924712,2330.35,170.271,210.66
1744205890.7131143,39.0173063,-104.8924712,2332.85,172.775,210.67
1744205891.4286208,39.0173063,-104.8924712,2332.85,172.775,210.67
1744205891.7064784,39.0173063,-104.8924712,2335.36,175.282,210.66
1744205892.4715595,39.0173063,-104.8924712,2335.36,175.282,210.66
1744205892.71294,39.0173063,-104.8924712,2337.86,177.786,210.67
BREAK,2025-04-09 07:38:22.409774,,,,
BREAK,2025-04-09 07:38:35.138875,,,,
BREAK,2025-04-09 07:39:03.239961,,,,
BREAK,2025-04-09 07:39:13.378403,,,,
BREAK,2025-04-09 07:39:21.530247,,,,
BREAK,2025-04-09 07:39:53.011616,,,,
BREAK,2025-04-09 07:40:02.675493,,,,
BREAK,2025-04-09 07:40:12.682511,,,,
BREAK,2025-04-09 07:40:33.611411,,,,
BREAK,2025-04-09 07:41:42.588058,,,,
BREAK,2025-04-09 07:42:32.138389,,,,
BREAK,2025-04-09 07:42:51.979051,,,,
BREAK,2025-04-09 07:43:06.752733,,,,
BREAK,2025-04-09 07:43:23.257691,,,,
BREAK,2025-04-09 07:45:27.663276,,,,
BREAK,2025-04-09 07:46:21.184528,,,,
BREAK,2025-04-09 07:46:32.755870,,,,
BREAK,2025-04-09 07:48:27.085893,,,,
BREAK,2025-04-09 07:48:31.366960,,,,
BREAK,2025-04-09 07:48:36.940559,,,,
BREAK,2025-04-09 07:49:17.579822,,,,
1744206560.864296,39.0173065,-104.8924712,3996.0,1835.927,210.67
1744206560.9258294,39.0173065,-104.8924712,3998.5,1838.429,210.67
1744206560.9466696,39.0173065,-104.8924712,3998.5,1838.429,210.67
1744206560.9877772,39.0173065,-104.8924712,3998.5,1838.429,210.67
1744206561.0084565,39.0173065,-104.8924712,4001.01,1840.933,210.66
1744206561.0391543,39.0173065,-104.8924712,4003.51,1843.435,210.66
1744206561.0902703,39.0173065,-104.8924712,4003.51,1843.435,210.66
1744206561.1517212,39.0173065,-104.8924712,4006.02,1845.944,210.67
1744206561.1723914,39.0173065,-104.8924712,4006.02,1845.944,210.67
1744206561.193008,39.0173065,-104.8924712,4008.52,1848.447,210.67
1744206561.7541878,39.0173065,-104.8924712,4008.52,1848.447,210.67
1744206562.0337625,39.0173065,-104.8924712,4010.86,1850.789,210.67
1744206562.7635944,39.0173065,-104.8924712,4010.86,1850.789,210.67
1744206563.0217466,39.0173065,-104.8924712,4012.22,1852.148,210.66
1744206563.771167,39.0173065,-104.8924712,4012.22,1852.148,210.66
1744206564.0310628,39.0173065,-104.8924712,4012.55,1852.47,210.67
1744206564.806902,39.0173065,-104.8924712,4012.55,1852.47,210.67
